UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C18BASIC,C18IPUG,C18IPGRD,C18UGPRF,C18ENPRF,C18SZSET,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,YEAR,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,UEIS,C00CARNEGIE,CARNEGIEIC,CARNEGIESAEC,CARNEGIERSCH,CARNEGIESIZE,CARNEGIEALF,CARNEGIEAPM,CARNEGIEGPM
227216,University of North Texas,UNT|North Texas|Mean Grean,1501 W.Chestnut Ave.,Denton,TX,76203-1277,48,6,Harrison Keller,President,9405652000.0,756002149,,359400.0,1,www.unt.edu/,www.unt.edu/admissions/index.html,financialaid.unt.edu/,apply.unt.edu/,www.highered.texas.gov/apps/NPC/?Fice=003594,studentaccounting.unt.edu/information-veterans-and-military.html,www.unt.edu/consumer-info,disability.unt.edu/,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,University of North Texas System,148080,19100,1,206,,48121,Denton County,4813,-97.148422,33.211178,89,1,2024,15.0,,,,,,G47WN1XZNWXg,15.0,6.0,4.0,1.0,5.0,5.0,1.0,2.0
227225,Northeast Texas Community College,NTCC,2886 FM 1735,Mount Pleasant,TX,75455,48,6,Dr. Ron Clinton,President,9034348100.0,751963242,,2315400.0,1,www.ntcc.edu/,www.ntcc.edu/admissions,www.ntcc.edu/financialaid,https://myeagle.ntcc.edu/ICS/Admissions/,apps.highered.texas.gov/net-price-calculator/,,,www.ntcc.edu/specialpopulations,4,2,1,3,1,2,40,1,2,-2,2,2,42,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,2,2,-2,-2,34420,2,-2,,48449,Titus County,4801,-94.881855,33.104931,71,2,2024,5.0,,,,,,UNMMQABQMNT8,40.0,3.0,4.0,-2.0,2.0,1.0,1.0,-2.0
227304,Odessa College,,201 W University Blvd,Odessa,TX,79764,48,6,Gregory D. Williams,President,4323356400.0,756002907,,359600.0,1,www.odessa.edu/,www.odessa.edu/future-students/Admissions/index.html,https://www.odessa.edu/future-students/Financial-Aid/index.html,www.odessa.edu/future-students/Admissions/be-a-wrangler/3-steps/1-Applying for Admission/index.html,https://www.odessa.edu/future-students/Financial-Aid/Calculating-Cost/index.html,https://catalog.odessa.edu/content.php?catoid=12&navoid=602&hl=veteran&returnto=search,,https://www.odessa.edu/current-students/disabilities/,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,3,,,,,,,,,,2,3,2,-2,-2,36220,1,372,,48135,Ector County,4811,-102.383477,31.866812,186,1,2024,6.0,,,,,,RJZYW4NKXTA5,40.0,11.0,2.0,-2.0,3.0,1.0,2.0,-2.0
227368,The University of Texas Rio Grande Valley,UT Rio Grande Valley | UTRGV | University of Texas Rio Grande Valley |,1201 W University Dr,Edinburg,TX,78539-2999,48,6,Dr. Guy Bailey,President,9566652011.0,746002942,,359900.0,1,www.utrgv.edu/,www.utrgv.edu/en-us/admissions/,www.utrgv.edu/en-us/admissions/paying-for-college/financial-aid/,https://www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.utrgv.edu/en-us/admissions/paying-for-college/financial-aid/veterans-resources/index.htm,,www.utrgv.edu/accessibility/index.htm,1,1,1,9,1,1,11,1,2,1,1,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,The University of Texas System,148060,32580,1,365,,48215,Hidalgo County,4815,-98.173567,26.306759,93,1,2024,16.0,,,,,,L3ATVUT2KNK7,21.0,6.0,6.0,2.0,5.0,5.0,1.0,2.0
227377,Texas Southmost College,,80 Fort Brown,Brownsville,TX,78520,48,6,Jesus Roberto Rodriguez,President,9562953600.0,746002593,,3064600.0,1,www.tsc.edu/,www.tsc.edu/student-resources/student-services/admissions-and-records/,www.tsc.edu/student-resources/student-services/financial-aid/,www.tsc.edu/student-resources/student-services/admissions-and-records/admissions/,www.tsc.edu/student-resources/student-services/financial-aid/net-price-calculator/,www.tsc.edu/student-resources/student-services/veterans-success-center/,,https://www.tsc.edu/student-resources/student-services/office-of-civility/mental-health-resources-off-campus-counseling-2/,4,2,1,3,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,3,2,-2,-2,15180,1,154,,48061,Cameron County,4834,-97.492241,25.899628,64,2,2024,3.0,,,,,,F63XXM2B7K28,-2.0,2.0,6.0,-2.0,3.0,1.0,1.0,-2.0
227386,Panola College,,1109 W Panola Street,Carthage,TX,75633-2397,48,6,Dr. Jessica Pace,President,9036932000.0,751854775,,360000.0,1,www.panola.edu/,www.panola.edu/admissions/,www.panola.edu/financialaid,https://www.applytexas.org/,apps.highered.texas.gov/net-price-calculator/,https://www.panola.edu/admissions/veterans-benefit,,www.panola.edu/disabilitysupport,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,2,2,-2,-2,-2,-2,-2,,48365,Panola County,4801,-94.356355,32.156214,71,1,2024,5.0,,,,,,gckpfyb8v683,40.0,3.0,6.0,-2.0,2.0,1.0,1.0,-2.0
227401,Paris Junior College,,2400 Clarksville St,Paris,TX,75460,48,6,"Stephen M. Benson, Ph.D.",President,9037857661.0,756002205,,360100.0,1,www.parisjc.edu/,www.parisjc.edu/main/gen-info/,www.parisjc.edu/main/financial-aid-at-pjc/,https://mypjc.parisjc.edu/ICS/Admissions/,apps.highered.texas.gov/net-price-calculator/,www.parisjc.edu/main/veterans/,www.parisjc.edu/main/institutional-information,www.parisjc.edu/main/disabilities,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,2,2,-2,-2,37580,2,-2,,48277,Lamar County,4804,-95.529177,33.650929,65,1,2024,3.0,,,,,,HBLUKEQ64HR4,40.0,11.0,4.0,-2.0,3.0,1.0,2.0,-2.0
227526,Prairie View A & M University,PVAMU,FM 1098 Road & University Drive,Prairie View,TX,77446,48,6,Tomikia P. LeGrande,President,9362613311.0,746001078,,363000.0,1,www.pvamu.edu/,www.pvamu.edu/admissions/undergraduate/,www.pvamu.edu/faid/,www.applytexas.org/,https://www.pvamu.edu/faid/cost-of-attendance/#cost,https://www.pvamu.edu/sa/departments/veteranaffairs/,,www.pvamu.edu/disabilityservices/,1,1,1,9,1,1,12,1,1,2,2,2,42,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,1,3,1,Texas A&M University System,148020,26420,1,288,,48473,Waller County,4810,-95.989475,30.092425,95,1,2024,16.0,,,,,,FTAAW94S6LC6,21.0,9.0,4.0,2.0,3.0,4.0,1.0,2.0
227687,Ranger College,,1240 College Circle,Ranger,TX,76470,48,6,Derrick Worrels,President,2546473234.0,756002296,,360300.0,1,https://www.rangercollege.edu/#gsc.tab=0,https://www.rangercollege.edu/admissions/index.php#gsc.tab=0,https://www.rangercollege.edu/admissions/financial-aid/index.php#gsc.tab=0,https://www.rangercollege.edu/admissions/index.php#gsc.tab=0,https://www.rangercollege.edu/admissions/financial-aid/index.php#gsc.tab=0,https://www.rangercollege.edu/admissions/financial-aid/index.php#gsc.tab=0,,www.rangercollege.edu/student-services/counseling-services/counseling.php#gsc.tab=0,4,2,1,3,1,2,40,1,2,-2,2,2,43,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,2,2,-2,-2,-2,-2,-2,,48133,Eastland County,4825,-98.685215,32.456773,60,2,2024,1.0,,,,,,KS6JL2U8XF84,40.0,3.0,3.0,-2.0,2.0,1.0,1.0,-2.0
227854,St Philip's College,,1801 Martin Luther King Dr,San Antonio,TX,78203-2098,48,6,Dr. Adena Williams Loston,President,2104862000.0,746002173,,360800.0,1,www.alamo.edu/spc/,www.alamo.edu/spc/admissions/,www.alamo.edu/district/financial-aid/,www.applytexas.org/,www.alamo.edu/nvc/experience-nvc/current-students/financial-literacy/,,,https://www.alamo.edu/spc/experience-spc/current-students/safe-space/student-accessibility-services,1,1,1,5,1,2,30,1,1,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,3,,,,,,,,,,2,4,1,Alamo Colleges,148010,41700,1,484,,48029,Bexar County,4828,-98.453285,29.41508,185,1,2024,6.0,,,,,,TCCMK3LE9P98,40.0,1.0,4.0,-2.0,4.0,1.0,1.0,-2.0
227881,Sam Houston State University,SHSU,1806 Ave J,Huntsville,TX,77340,48,6,Dr. Alisa White,President,9362941111.0,746001430,,360600.0,1,www.shsu.edu/,www.shsu.edu/admissions,www.shsu.edu/dept/financial-aid/,www.shsu.edu/admissions/apply-texas.html,www.shsu.edu/dept/cashiers/cost/,www.shsu.edu/dept/cashiers/,web3.ncaa.org/aprsearch/gsrsearch,www.shsu.edu/dept/disability/,1,1,1,9,1,1,11,1,2,1,1,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,Texas State University System,148040,26660,2,288,,48471,Walker County,4817,-95.546205,30.714738,93,1,2024,16.0,,,,,,DJPXLZAE9931,21.0,19.0,4.0,2.0,4.0,4.0,2.0,2.0
227924,San Antonio College,,"1819 N. Main Ave.,",San Antonio,TX,78212-3941,48,6,"Francisco Solis, J.D.",Interim President,2104860000.0,746002173,,916300.0,1,www.alamo.edu/sac,www.alamo.edu/sac/enroll/,www.alamo.edu/district/financial-aid/,www.applytexas.org/,www.alamo.edu/nvc/experience-nvc/current-students/financial-literacy/,,,www.alamo.edu/sac/about-sac/college-offices/disability-support-services/,1,1,1,5,1,2,30,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,3,,,,,,,,,,2,4,1,Alamo Colleges,148010,41700,1,484,,48029,Bexar County,4835,-98.497647,29.44634,184,1,2024,2.0,,,,,,NJ3XQMMZFLP7,40.0,1.0,4.0,-2.0,4.0,1.0,1.0,-2.0
227979,San Jacinto Community College,San Jacinto College,8060 Spencer Hwy,Pasadena,TX,77505,48,6,Dr. Brenda Hellyer,Chancellor,2819986150.0,746028285,,360900.0,1,www.sanjac.edu/,https://www.sanjac.edu/admissions,https://www.sanjac.edu/financial-aid,https://www.applytexas.org/,https://sanjac.edu/admissions/paying-for-college/,https://www.sanjac.edu/support/veteran-support/,,https://www.sanjac.edu/support/accessibility,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,3,,,,,,,,,,2,5,2,-2,-2,26420,1,288,,48201,Harris County,4836,-95.114677,29.660032,184,1,2024,8.0,,,,,,DB2SBVLBN6V5,40.0,1.0,4.0,-2.0,5.0,1.0,1.0,-2.0
228158,South Plains College,,1401 S. College Ave,Levelland,TX,79336,48,6,Robin Satterwhite,President,80689496112542.0,756004667,,361100.0,1,www.southplainscollege.edu/,www.southplainscollege.edu/apply.php,www.southplainscollege.edu/admission-aid/paying-for-school/financial_aid.php,apply.southplainscollege.edu/,www.collegeforalltexans.com/apps/CollegeMoney/,www.southplainscollege.edu/admission-aid/apply/veterans/veteransinformation.php,d2o2figo6ddd0g.cloudfront.net/k/n/rdpcrkcs3x5r34/22-23_Grad_Rates.pdf,www.southplainscollege.edu/health/disabilityservices.php,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,3,2,-2,-2,31180,1,352,,48219,Hockley County,4819,-102.365075,33.575904,59,1,2024,1.0,,,,,,LCFCZM3SDLF9,40.0,2.0,4.0,-2.0,3.0,1.0,1.0,-2.0
228316,Southwest Texas College,SWTX,2401 Garner Field Rd,Uvalde,TX,78801-6297,48,6,Dr. Hector Gonzales,President,8302784401.0,746002420,,361400.0,1,https://www.swtjc.edu/,https://www.swtjc.edu/admissions-aid/office-of-the-registrar/index.html,https://www.swtjc.edu/admissions-aid/financial-aid/index.html,https://www.applytexas.org/,apps.highered.texas.gov/apps/NPC/?Fice=003614,,,https://swtjc.edu/academics/disability-support-services.html,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,3,2,-2,-2,46620,2,-2,,48463,Uvalde County,4823,-99.741237,29.219671,64,1,2024,3.0,,,,,,EAEMMQCXB2H7,40.0,2.0,4.0,-2.0,3.0,1.0,1.0,-2.0
228431,Stephen F Austin State University,"SFASU, SFA, Stephen F, Stephen F. Austin","2008 Alumni Drive, Rusk 206",Nacogdoches,TX,75961,48,6,Neal Weaver,President,9364682011.0,756002514,,362400.0,1,https://www.sfasu.edu/,https://www.sfasu.edu/admissions-and-aid,https://www.sfasu.edu/admissions-and-aid#section=financial-aid,https://www.sfasu.edu/admissions-and-aid,https://apps.highered.texas.gov/apps/NPC/?Fice=003624,https://www.sfasu.edu/controller/businessoffice/students/waivers-exemptions.asp,,https://www.sfasu.edu/disabilityservices/,1,1,1,9,1,1,11,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,4,1,The University of Texas System,148060,34860,2,-2,,48347,Nacogdoches County,4817,-94.64908,31.621056,104,2,2024,18.0,,,,,,KB7KMZD3GF51,21.0,9.0,4.0,3.0,3.0,4.0,1.0,2.0
228459,Texas State University,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,601 University Dr,San Marcos,TX,78666,48,6,Kelly Damphousse,President,5122452111.0,746002248,,361500.0,1,https://www.txst.edu/,https://www.txst.edu/admissions.html,https://www.finaid.txst.edu/,https://www.applytexas.org/,https://apps.highered.texas.gov/net-price-calculator/,https://www.va.txst.edu/,https://txstatebobcats.com/sports/2017/10/3/graduation-rates.aspx,https://www.ods.txst.edu/,1,1,1,9,1,1,11,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,Texas State University System,148040,12420,1,-2,,48209,Hays County,4835,-97.943029,29.888885,93,1,2024,16.0,,,,,,HS5HWWK1AAU5,21.0,9.0,4.0,2.0,5.0,4.0,1.0,2.0
228501,Sul Ross State University,Sul Ross,HWY 90 East,Alpine,TX,79832,48,6,Dr. Carlos Hernandez,President,4328378011.0,746000027,,362500.0,1,www.sulross.edu/,www.sulross.edu/admissions/undergraduate-admissions/,www.sulross.edu/financial-aid/,www.goapplytexas.org/,www.highered.texas.gov/apps/NPC/?Fice=003625,www.sulross.edu/veterans/,,www.sulross.edu/counseling-and-accessibility-services/,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,2,1,Texas State University System,148040,-2,-2,-2,,48043,Brewster County,4823,-103.651469,30.363139,107,2,2024,18.0,,,,,,FCK4Z3D3CH48,21.0,10.0,6.0,3.0,2.0,4.0,1.0,2.0
228529,Tarleton State University,Tarleton|Texans|TSU|Tarleton State|,1333 W. Washington,Stephenville,TX,76401-0000,48,6,Dr. James L. Hurley,President,2549689000.0,756001870,,363100.0,1,www.tarleton.edu/,www.tarleton.edu/admissions/,www.tarleton.edu/finaid/,tarletonstate.force.com/undergrad/TX_SiteLogin_Undergrad?startURL=%2Fundergrad%2FTargetX_Portal__PB,www.shoppingsheet.com/Shopping/Landing/tarleton,https://www.tarleton.edu/veterans/index.html,https://www.tarleton.edu/iaea/effectiveness/athletics.html,www.tarleton.edu/disability/,1,1,1,9,1,1,12,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,4,1,Texas A&M University System,148020,44500,2,-2,,48143,Erath County,4825,-98.219039,32.217805,94,1,2024,16.0,,,,,,CARNQUWDBRP7,21.0,19.0,4.0,2.0,3.0,4.0,2.0,2.0
228547,Tarrant County College District,Tarrant County College,300 Trinity Campus Circle,Fort Worth,TX,76102,48,6,Elva C. LeBlanc,Chancellor,8175158223.0,751217163,,362600.0,1,www.tccd.edu/,www.tccd.edu/admission/how-to-apply/,www.tccd.edu/services/paying-for-college/financial-aid/,www.tccd.edu/admission/how-to-apply/,www.tccd.edu/services/paying-for-college/tuition-and-fees/cost-of-attendance/,www.tccd.edu/services/veterans-services/,,www.tccd.edu/services/support-services/student-accessibility-resources/,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,5,2,-2,-2,19100,1,206,,48439,Tarrant County,4812,-97.337149,32.757362,58,2,2024,1.0,,,,,,L5H4PM8F32G4,40.0,1.0,2.0,-2.0,5.0,1.0,1.0,-2.0
228608,Temple College,Temple Junior College,2600 S 1st St,Temple,TX,76504-7435,48,6,Dr. Christina Ponce,President,2542988282.0,746020689,,362700.0,1,www.templejc.edu/,www.templejc.edu/admissions/,www.templejc.edu/admissions/financial-aid/,https://www.applytexas.org/,www.highered.texas.gov/apps/NPC/?Fice=003627&_ga=2.101754689.1165086895.1660053287-1549694279.1658765013,www.templejc.edu/admissions/veterans-affairs/,www.templejc.edu/admissions/right-to-know/,www.templejc.edu/admissions/right-to-know/academic-accommodations/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,3,2,-2,-2,28660,1,-2,,48027,Bell County,4831,-97.350471,31.070715,68,2,2024,4.0,,,,,,DEK2M1GGRC87,40.0,2.0,4.0,-2.0,3.0,1.0,1.0,-2.0
228635,University of Texas Southwestern Medical Center,UT Southwestern  UT Southwestern Medical School  UT Southwestern Graduate School of Biomedical Sciences  UT Southwestern Allied Health Sciences School  UTSW Medical School  UTSW Graduate School  UTSW Allied Health School  UTSWMC  UTSWMC Medical School  UTSWMC Graduate School  UTSWMC Allied Health School  University of Texas Southwestern Medical School  University of Texas Southwestern Graduate School of Biomedical Sciences  University of Texas Southwestern Allied Health Sciences School  University of Texas Southwestern School of Health Professions,5323 Harry Hines Blvd,Dallas,TX,75390-9096,48,6,"Daniel K. Podolsky, M.D.",President,2146483606.0,756002868,,1001900.0,1,www.utsouthwestern.edu/,www.utsouthwestern.edu/education/utsw-catalog/,www.utsouthwestern.edu/about-us/administrative-offices/financial-aid/,,www.utsouthwestern.edu/about-us/administrative-offices/financial-aid/cost-of-attendance/,www.utsouthwestern.edu/about-us/administrative-offices/student-and-alumni-affairs/veterans-education-benefits/,,www.utsouthwestern.edu/education/student-services/academic-support/,1,1,1,9,2,1,11,1,2,1,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,1,,,,,,,,,,2,2,1,The University of Texas System,148060,19100,1,206,,48113,Dallas County,4830,-96.841156,32.812307,160,2,2024,27.0,,,,,,YZJ6DKPM4W63,52.0,27.0,-2.0,1.0,2.0,6.0,-2.0,8.0
228644,The University of Texas Health Science Center at San Antonio,UT Health San Antonio,7703 Floyd Curl Dr,San Antonio,TX,78229-3900,48,6,"Taylor Eighmy, Ph.D.",Acting President,2105677000.0,741586031,,365900.0,1,www.uthscsa.edu/,uthscsa.edu/academics,https://students.uthscsa.edu/financialaid/,uthscsa.edu/academics,https://students.uthscsa.edu/financialaid/,https://students.uthscsa.edu/financialaid/2013/04/va-education-benefits-va-certification-process/,,wp.uthscsa.edu/oess/ada-compliance/,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,2,1,The University of Texas System,148060,41700,1,484,,48029,Bexar County,4820,-98.575655,29.508107,160,1,2024,27.0,,,,,,C3KXNLTAAY98,52.0,27.0,-2.0,1.0,3.0,5.0,8.0,8.0
228653,The University of Texas Medical Branch at Galveston,UTMB,301 University Blvd,Galveston,TX,77555-0129,48,6,"Jochen Reiser, MD, PhD",President,4097721011.0,746000949,,495200.0,1,https://www.utmb.edu/,https://www.utmb.edu/enrollmentservices/,https://www.utmb.edu/enrollmentservices/resources/financial-aid,https://www.utmb.edu/enrollmentservices/resources/admissions,https://www.utmb.edu/enrollmentservices/resources/studentaccounts/tuition-and-fee-sheets,https://www.utmb.edu/enrollmentservices/veterans/veterans-affairs,,https://www.utmb.edu/studentservices/services/students-with-disabilities,1,1,1,9,1,1,11,1,2,1,1,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,2,1,The University of Texas System,148060,26420,1,288,,48167,Galveston County,4814,-94.775956,29.310758,160,1,2024,27.0,,,,,,,52.0,27.0,-2.0,2.0,3.0,5.0,8.0,8.0
228699,Texarkana College,,2500 N Robison Rd,Texarkana,TX,75599,48,6,Dr. Jason Smith,President,9038233456.0,756004413,,362800.0,1,https://www.texarkanacollege.edu/,https://www.texarkanacollege.edu/enrollment-services/,https://www.texarkanacollege.edu/financial-aid/,https://my.texarkanacollege.edu/ICS/Admissions/,https://www.texarkanacollege.edu/financial-aid/,https://www.texarkanacollege.edu/admissions-aid/tuition-financial-aid/financial-aid/veterans-benefits/,,www.texarkanacollege.edu/ada-assistance/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,,,,,,,,,,2,2,2,-2,-2,45500,1,-2,,48037,Bowie County,4801,-94.078,33.441868,83,1,2024,9.0,,,,,,GEW6RK1GRQ59,40.0,11.0,4.0,-2.0,3.0,1.0,2.0,-2.0
228705,Texas A&M University-Kingsville,Texas A&M-Kingsville,955 University Blvd,Kingsville,TX,78363,48,6,Dr. Robert Vela Jr.,President,3615932111.0,746001530,,363900.0,1,https://www.tamuk.edu/,https://www.tamuk.edu/enrollment-management/admission/,https://www.tamuk.edu/enrollment-management/finaid/,https://www.applytexas.org/,https://apps.highered.texas.gov/net-price-calculator/,https://www.tamuk.edu/enrollment-management/veterans/index.html,https://javelinaathletics.com/sports/2016/3/30/student-right-to-know.aspx,www.tamuk.edu/drc/,1,1,1,9,1,1,12,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,3,1,Texas A&M University System,148020,28780,2,204,,48273,Kleberg County,4834,-97.882387,27.525168,95,1,2024,16.0,,,,,,SQ6VAWQ7YSZ4,16.0,7.0,6.0,2.0,3.0,5.0,1.0,2.0
228723,Texas A&M University-College Station,Texas A&M University,1246 TAMU,College Station,TX,77843-1246,48,6,Mark A. Welsh III,President,9798453211.0,746000531,,363200.0,1,https://www.tamu.edu/,https://admissions.tamu.edu/,https://financialaid.tamu.edu/,https://admissions.tamu.edu/apply/freshman,https://tuition.tamu.edu/,https://aggie.tamu.edu/financial-aid/veterans,https://registrar.tamu.edu/news-and-resources/forms-and-resources/student-right-to-know,https://disability.tamu.edu/,1,1,1,9,1,1,11,1,2,2,1,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,1,5,1,Texas A&M University System,148020,17780,1,-2,,48041,Brazos County,4810,-96.336475,30.618726,89,1,2024,15.0,,,,,,ZM3QVJ8ACN11|JF6XLNB4CDJ5|G8Y3L8JV2588|EWBQLSGB8UM7,15.0,6.0,5.0,1.0,5.0,5.0,1.0,2.0
228769,The University of Texas at Arlington,UT Arlington,701 S. Nedderman Dr.,Arlington,TX,76013,48,6,Dr. Jennifer Cowley,President,8172722011.0,756000121,,365600.0,1,https://www.uta.edu/,https://www.uta.edu/admissions,https://www.uta.edu/fao,https://www.applytexas.org/,https://www.highered.texas.gov/institutional-resources-programs/net-price-calculator/,,www.ncaa.org/about/resources/research/graduation-rates,www.uta.edu/student-affairs/sarcenter,1,1,1,9,1,1,11,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,The University of Texas System,148060,19100,1,206,,48439,Tarrant County,4825,-97.11296,32.729718,89,1,2024,15.0,,,,,,LMLUKUPJJ9N3,15.0,16.0,6.0,1.0,5.0,5.0,2.0,2.0
228778,The University of Texas at Austin,UT Austin,110 Inner Campus Drive,Austin,TX,78705,48,6,Jay Hartzell,President,5124713434.0,746000203,,365800.0,1,https://www.utexas.edu/,https://www.admissions.utexas.edu/,https://www.finaid.utexas.edu/,https://www.utexas.edu/apply,www.onestop.utexas.edu/managing-costs/cost-tuition-rates/cost-of-attendance/net-price-calculator/,https://catalog.utexas.edu/general-information/registration-tuition-and-fees/tuition-and-fees/tuition-waivers/,https://texaslonghorns.com/sports/2014/3/5/compliance_0305140211.aspx#future,https://disability.utexas.edu/,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,The University of Texas System,148060,12420,1,-2,,48453,Travis County,4837,-97.738273,30.282825,89,1,2024,15.0,,,,,,V6AFQPN18437,15.0,6.0,5.0,1.0,5.0,5.0,1.0,2.0
228787,The University of Texas at Dallas,UT Dallas,800 West Campbell  Road,Richardson,TX,75080-3021,48,6,Dr. Richard C. Benson,President,9728832111.0,75130556,,974100.0,1,www.utdallas.edu/,enroll.utdallas.edu/,finaid.utdallas.edu/,enroll.utdallas.edu/freshman/,apps.highered.texas.gov/net-price-calculator/,finaid.utdallas.edu/aid-programs/veterans-benefits/,,studentaccess.utdallas.edu/,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,The University of Texas System,148060,19100,1,206,,48113,Dallas County,4832,-96.749702,32.984673,90,1,2024,15.0,,,,,,EJCVPNN1WFS5,16.0,6.0,5.0,1.0,4.0,5.0,1.0,1.0
228796,The University of Texas at El Paso,UTEP,500 W. University Ave,El Paso,TX,79968-0691,48,6,Heather Wilson,President,9157475000.0,746000813,,366100.0,1,https://www.utep.edu/,https://www.utep.edu/student-affairs/admissions/,https://www.utep.edu/student-affairs/financialaid/,https://www.applytexas.org/,https://apps.highered.texas.gov/apps/NPC/?Fice=003661,https://www.utep.edu/student-affairs/mssc/,https://utepminers.com/sports/2017/6/7/school-bio-academic-center-html.aspx?path=on-campus,https://www.utep.edu/student-affairs/cass/,1,1,1,9,1,1,11,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,,,,,,,,,,2,5,1,The University of Texas System,148060,21340,1,238,,48141,El Paso County,4816,-106.504098,31.77015,91,1,2024,15.0,,,,,,C1DEGMMKC7W7,16.0,6.0,6.0,1.0,4.0,5.0,1.0,2.0
